business_id,review_id,text,rating,time_created
0lCj9kOOyfpbbnc5VZglRQ,CwMrH48ObrKETuZI4Gb1-g,"My kale salad was EXCELLENT  the lemonades there are so refreshing too!
The lady working was friendly. It was super clean, well lit and felt inviting to sit...",5,9/13/2019 13:57
0lCj9kOOyfpbbnc5VZglRQ,1wiPP0O88ULWuJ1V-e5jsQ,"Service was bad, food was worse, restaurant cleanliness was worse-er. I have been to the B Good in uptown and it is wonderful. I expected the same in...",1,10/19/2019 11:10
0lCj9kOOyfpbbnc5VZglRQ,tBftq4mz_I7oitukycrhtw,"I appreciated this healthy restaurant while I was waiting for my friend to get her hair done. 

They get their food from local sources and have options for...",4,11/9/2018 10:15
PHhZy5zYULNF-oz-2Jz9KA,sSQBaUEDfjsMxAUXE3QyOg,"Mellow Mushroom has our Favorite pizza!!!
It was AMAZING as usual as was our service from Tommy!!
He was very attentive and didn't miss a beat!!
Highly...",5,11/6/2019 16:46
PHhZy5zYULNF-oz-2Jz9KA,ieUpBdXryH1AZfxOOzoC6Q,In town running away from Hurricane Dorian.  We had a way better experience here than many of the reviews reflect.  We've been to Mellow Mushroom in...,5,9/6/2019 20:01
PHhZy5zYULNF-oz-2Jz9KA,Iz8L0eVSPQMzKfdAjGyvXg,"I've been here so many times, but I never thought to write a review...

Pro's:

I love a lot of what they have to offer. Majority of the food I have ordered...",4,6/5/2019 8:46
f_R4-FMtQ2Dj6m8LNuse1w,IQ9etkccDJV5UNrEWul5vA,Libretto's used to be our go to place for New York style pizza but we moved and haven't been able to go in years.  Decided to take a date night after the...,5,9/20/2019 18:45
f_R4-FMtQ2Dj6m8LNuse1w,IxyEbFEQqKmZnOt3gYyuSw,First red flag was getting here during dinner rush to find ourselves the only ones actually eating and the remaining 6 people in the restaurant all only...,1,10/7/2019 17:24
f_R4-FMtQ2Dj6m8LNuse1w,8uNWtCgzC7Z1LM_1BvgaTA,This food was nasty. The pasta sauce wasn't special whatsoever. You can tell they just boil noodles and apply the sauce on it per order because the noodles...,1,3/24/2019 16:13
_UCTo0560t8IyOq7TwJIUw,1_w_CWaYKjST0PaEBzBRIQ,"Amazing!!! 

Loved every bite!

We do not typically visit high-end restaurants; however, tonight was a special occasion our 13th anniversary! 

This...",5,10/21/2019 18:12
_UCTo0560t8IyOq7TwJIUw,TjH1kH_2mKtzfyzZ6DZ8Sg,"This was not at all what I expect, in the best way possible. I came to visit my mom, who was staying at at the hotel with my two year old son. We went to...",5,5/26/2019 20:45
_UCTo0560t8IyOq7TwJIUw,CP-vvqAGLYS_yfccyQroww,This really is a top-notch experience. The wait staff is exceedingly courteous. Very professional. The food is the best of the best. you can order a classic...,5,10/9/2019 5:54
o2O4qWlo4O0aI5oEZsUHBQ,ECq5RjH6qwb4BiQ60aBfvA,I had the pink lady roll and miso soup and it was really really good. The roll wasn't fried but I was so crunch and good! It also had a kick to it. Our...,5,10/25/2019 9:44
o2O4qWlo4O0aI5oEZsUHBQ,iaBEJBNfRGxlhLXJe39FWw,"Got sushi to-go, so I can't comment on the service, but sushi was just ok. Nothing special. Don't think we'll visit again.",3,11/16/2019 15:02
o2O4qWlo4O0aI5oEZsUHBQ,jZl5z7vmiC58sdvG9hCtcQ,This restraunt was amazing. It was clean and the staff were amazing. We had a party of 6 and we did not have a reservation. We were seated immediately. Our...,5,3/19/2019 17:45
kKCJvvktaKxZ5iFKv3lxuA,4JaAmSJY85AV9dD_8SjT5A,"For a fast food restaurant Pei Wei is excellent.
Nice big wall menu, friendly staff, very clean. Food came quickly and was tasty and large portions.
And...",4,6/30/2019 13:17
kKCJvvktaKxZ5iFKv3lxuA,la4dW0Y97lgGmetGqWqOBA,"1 star back then and 1 star to this day. 

I had a friend that wanted Pei Wei for lunch so I decided to pick some up. I went online and placed an order...",1,9/14/2019 6:18
kKCJvvktaKxZ5iFKv3lxuA,y7FbxZkZMle4kGwSJFv_Wg,"My rate is just based on service. Food is great, but with more than half of the tables empty we needed to wait over 20mins for the food, one of my kids...",4,6/29/2019 10:25
10c6sIFdsH3g51VooGRwAA,eRydJX1iQ4RCazchebpb7g,Service was excellent and food was great.  My waiter Chris was friendly and very attentive.  The BBQ Salmon Salad was delicious.  The Salmon was cooked...,5,7/1/2019 18:02
10c6sIFdsH3g51VooGRwAA,8GQfAndtirwh9tNVUBEcRw,My boyfriend and I stopped in here after the Panthers game. We started with the garlic and Parmesan pretzels. The pretzels bits were tasty and they came...,3,10/7/2019 16:52
10c6sIFdsH3g51VooGRwAA,rtY8aFulO4SKC2Qy_MPyHg,"The positive: the waitress was AWESOME. Such a nice gal. The calamari app is pretty good too, I'd definitely recommend it.

The negative: I ordered the...",2,7/11/2019 18:01
R8U89M5NjaL9wf-6k4H1xQ,dxVPs9tLzrUVebZ2PXgo9g,I loved the Mei Fun I got from Chef Kwo! I tried the vegetable Mei Fun and it was unforgettable! I can't lie! I read so many negative reviews but I disagree...,5,6/16/2019 17:59
R8U89M5NjaL9wf-6k4H1xQ,TXLe7fi29DeHJ5q3wOXdHQ,We decided to try this place tonight after seeing an elderly woman placing a flyer in our door. I felt bad  that she was out there climbing the stairs going...,5,3/20/2018 17:52
R8U89M5NjaL9wf-6k4H1xQ,srHx-q51BSjPy4Fn-rfQMg,"We have had lunch delivered from this restaurant @ work and it was pretty good. However, after going there today for lunch I won't be ordering from here...",1,11/6/2018 10:46
bxUtoCqGF9GbiPv5DbOs4g,9fWkir35VUxAYJ9DaJoJbA,"I don't know why this Panera has only a few stars.

If you read the reviews you will understand. People are really annoying when for nothing just review...",4,11/17/2019 8:35
bxUtoCqGF9GbiPv5DbOs4g,Y8KLuWyrEFp2u1GcfPc14A,"This Place is consistently good!  It is mostly quiet and even during busy times, you can have a conversation with friends and enjoy the atmosphere.  I...",5,10/10/2019 19:17
bxUtoCqGF9GbiPv5DbOs4g,djv1T6D0bzSfFtnGkmlpcg,"Decided to eat at the location, they had one worker at the register which is a trend at all the Paneras I visit lately. I waited a few mins for my food...",2,9/23/2019 6:59
BfiTYp75-V2KXAOP8Yxyqw,BxWuzOkXdFuQxVvHZNjwTg,Slowly making my way through the places in this shopping center.  Verde is right up my alley.  Fast/casual place to grab a salad or snack.  Build your own...,4,9/16/2019 5:29
BfiTYp75-V2KXAOP8Yxyqw,8uKFe5MFFxCkFQLAdeExcw,"Stopped in on Sunday afternoon for a lighter brunch. The setup is similar to Chop't, where you can either design your own salad, or choose from a...",4,6/2/2019 19:39
BfiTYp75-V2KXAOP8Yxyqw,0SVdnXksMCSCU1G0LbBtSg,These folks have presentation down to a science in my opinion. All of my salads have been fresh and exactly as ordered. They are prepared in clear...,5,5/4/2019 11:54
eensWDiUpOyEzyEDjR2IXQ,du2ArNhT5Nuo2d2EcF1GSA,"We went the other night and I took a shot in the dark after dinner asking for a London Fog. Now, the last time I was here it was Rush, and I got a black tea...",5,9/26/2019 17:46
eensWDiUpOyEzyEDjR2IXQ,EU-VeQ7qAzPKBwQGxI3Q3w,I was a semi-regular at Rush since it was neighbors with Terrace Cafe and was super sad to see Rush close. Fior is a very welcome new addition to the...,4,11/18/2019 10:02
eensWDiUpOyEzyEDjR2IXQ,Jxa39h6ysVn3begkjBuXEg,"So so so impressed with the well thought out food Fior prepared for my private event! Bacon wrapped figs, bruschetta, steak tacos and so much more....",5,8/12/2019 19:17
7TUhNJn9fiaQ6x1YdMt0fQ,yXp19yNdnsHORJNCMl-Mxg,"Great Sbux location!  However, the drive thru can be wrapped around the parking lot depending on the time of day that you visit.  The team is great though!...",4,10/6/2019 11:00
7TUhNJn9fiaQ6x1YdMt0fQ,lsE707ReqBas4We31kDxJg,"This Starbucks location is by far my favorite!  Everyone from Charles the manager to Claudia, Jackie and Cody are warm and welcoming!  No matter how my day...",5,1/26/2019 19:50
7TUhNJn9fiaQ6x1YdMt0fQ,jZe07guDeZPSfXsnTKOmIw,I consistently receive incorrect orders and terrible coffee from this location. I keep going because of the convenient location and drive thru but it is not...,2,8/10/2019 16:46
y3nhGBZagfj3tZe48v0pLA,pG8jqdLqXgrUmGJZi6C1Cg,"First time trying any Moe's. I wanted to do take out for the fam, so I tried to call ahead to place my order. We called (off & on) from 6:01 to 6:33, and no...",3,6/27/2018 16:47
y3nhGBZagfj3tZe48v0pLA,vGw5R6PtsWm54vXx07zxiA,I've only been to this location a few times but this last time wasn't great at all. I came here for a early to go order. I was there around 1115 am. There...,2,10/15/2019 8:43
y3nhGBZagfj3tZe48v0pLA,i_wPVc2gU-r1u6dcORMmUA,Don't come in thirty five minutes before the store closes. There will be no iced tea or salsa bar. Everything will be put away. Your food will be served to...,2,6/18/2019 17:58
pfJLPRSRFh60zH02E9Hjfw,6r14CDWxMvpyUCb-qCfJRg,The entire reason for an ordering system (point of sale terminal and displays over the prep area) is to quickly communicate the incoming orders to the food...,3,9/3/2019 8:20
pfJLPRSRFh60zH02E9Hjfw,JpZLeMGKGo74DCDS5bx_kA,I've never seen such a confused group of people.  This place is beside my office and unfortunately if I want breakfast that's where you go.  Every single...,2,9/13/2019 7:09
pfJLPRSRFh60zH02E9Hjfw,5PwxXKDWMvvEuQ14lfa9qA,"I haven't been to this place in ages; in fact, I just assumed it bit the dust years ago. The fact that it is hidden within a business park and is unseen...",3,1/31/2019 8:54
mVm2PlWQqVLSs2rXxpwwaw,oA96oF9CB-tMIixm7iupbA,Challenging course in very good shape.  All the staff are super friendly and accommodating.   Had a great day and experience.  No long winded reviews here....,4,5/4/2018 19:11
mVm2PlWQqVLSs2rXxpwwaw,hWSedfvOP3u6F1FrGiV0EA,"Nice course. I'm guessing it's much nicer in the spring or summer. After the heavy rains, we were cart path only the entire round. The fairways are very...",4,3/17/2013 12:44
mVm2PlWQqVLSs2rXxpwwaw,FD6qDzi8aUXKccki8UrOFw,"It is a very nice track. The staff is always really nice and treat you like they should. Jeff Brown, the outside manager, is a super good guy. I worked with...",4,5/31/2017 12:44
oU8mRUY-XtaVR_RSgKZtTA,s-kkxJXF5gQIpup5lRO4RQ,I was excited to try TCBY for the first time. My mom told me that her first job was at a TCBY and that just made me even more excited to try it. I've had a...,1,6/7/2019 10:21
oU8mRUY-XtaVR_RSgKZtTA,LV3Qr1S7xYvb5sh0xcRj9A,"Clean and nice to have this here.  For me, they just need to change up their flavors more.  It's a lot of the same old stuff.  Salted Caramel is the best....",3,7/2/2018 14:39
oU8mRUY-XtaVR_RSgKZtTA,y8GcAO2wEGXIFj0zgG-cWA,"The two star review is not for the frozen yogurt itself. TCBY is excellent fro yo and will always by my favorite; however, my issue is with this particular...",2,7/11/2017 19:06
vN7tRomv8VndTxIZDKG7yQ,KaXuW19m1QH_oUsLs6IL2Q,Way better than TCBY! One of my favorite froyo places. They're a Christian owned franchise and love everything they stand for! Super sweet employees as well.,4,6/7/2019 10:37
vN7tRomv8VndTxIZDKG7yQ,F05TEQp9JrbmjNgvccD36Q,Seriously a crime to put one of these right beside my office!!  The struggle is real to not go to this place everyday after lunch.  I love the managers at...,5,12/5/2018 12:59
vN7tRomv8VndTxIZDKG7yQ,NmUsDV6DYpT7uKfyCQjkzA,I am very thankful for this Sweet Frog and to have it as an alternative to frozen yogurt leader TCBY (whose per ounce price seems to increase weekly). This...,4,9/9/2017 15:44
uIJbO2SzdOVLTYzwpMm67w,BB492izebS7mZyXDx0d77Q,I will not be a repeat customer.  Went for the first time and hoped to take advantage of their offered 2 for 1 deal.  After receiving a little flak about...,1,10/12/2019 11:59
uIJbO2SzdOVLTYzwpMm67w,uhzVQLLSmzDehC6Kkw6Adw,Yesterday was my first time trying get fit foods. I  was really disappointed in the Thai chicken lunch. It had no seasoning and NO Thai flavor at all and...,2,9/5/2019 9:51
uIJbO2SzdOVLTYzwpMm67w,pBfCFbStVQ7I6BN_g3Bozg,"Always stop here after work , store is always immaculate service is amazing food is delicious but I have to say my favorite part of stopping here is because...",5,6/8/2019 11:22
nqHZia9GEkcPobU87hBwzg,fn_XQ_tAhSLOMH_L0_ZHAw,Decent pizza hut. Pizza hut isn't my favorite chain pizza places but I came here to pick up up a large pizza that I ordered online. My pizza was ready on...,3,9/17/2019 7:21
nqHZia9GEkcPobU87hBwzg,KBQ9w78qXNmC8HXjWkghhQ,"The last time I ate pizza from pizza hut or any other pizza chain is yearsssss! I'm not a fan of chains or the food that's offered. However, i was craving...",5,11/12/2019 12:05
nqHZia9GEkcPobU87hBwzg,CvjzE-TnDYGBo2MP2kMSdw,"This has to be the most disorganized, discombobulated and poorly run franchise location i have ever experienced and that may unfortunately be putting it...",1,8/19/2018 16:08
Z-jh0ymVpQuBLxVGChKBTQ,JpsorVYwmG_xA5wc19bwYg,"This Starbucks makes a pretty good drink. sometimes my drink tastes different an some places...... and those are the places I dont go back to. But here, I...",5,5/9/2018 21:30
Z-jh0ymVpQuBLxVGChKBTQ,_C5v23MBE8HZDyh0USSLXg,Terrible. Waited 10 mins and only one person has their ordered completed. Walked out and went to the regular Starbucks stand alone down the street.,1,3/17/2019 7:32
Z-jh0ymVpQuBLxVGChKBTQ,mN8MGu9LfJm5FM64FkmFIA,"A fun-loving and eclectic staff. Each takes the job seriously but also works well with customers. A pleasant surprise, especially inside a grocery store.",5,11/8/2017 6:05
iXXTFcJgOKJbHgdizC26vw,RPaov4cOWXVgnkGgYh8wig,"UPDATE: 

I feel that it's only fair I do an update for this location since I've been back a few more times since my last review. 

I cant really give an...",3,5/30/2013 17:35
iXXTFcJgOKJbHgdizC26vw,FCdOwx-RMufD9vq-eWw6xA,The worst subway I have ever been to. The manager was serving our party so aggressively. We would ask for something and he would throw it on the sandwich....,1,11/15/2019 10:50
iXXTFcJgOKJbHgdizC26vw,33RZZe8irEdCCKweSFJzKw,"The manager on 11/15 around 1:30 was completely rude. We as a team eat subway every game day. He was rude, didn't want to serve us. This is by far the worse...",1,11/15/2019 10:41
HwV2hQr7fbpiG8wODWJQ1w,YZgNKAmVNyT6XJv9VSRtbw,"The best food, the best staff -- just like coming home
We always get Carne Asada and Pollo Mole Poblano - both best in town.
After trying all desserts on...",5,6/21/2019 15:15
HwV2hQr7fbpiG8wODWJQ1w,QmFAecggF9vpmcayCS5w5w,"My positive review streak had to end some time. Really disappointed that it ended with Azteca, as I love Mexican food and I'm always happy when Mexican...",2,10/20/2019 5:19
HwV2hQr7fbpiG8wODWJQ1w,YxSpuDrk5pGbOtBbZdxafw,"Azteca has INCREDIBLE food. I absolutely love the chimichanga and I always order a top shelf margarita. Service is great and quick, too! 

I am from San...",5,5/23/2019 5:27
h4GIdwfCp0Zzf46q33UWEQ,S3y7YduZt3ZSQyU-ka90ww,"New to the Charlotte area and happened to be looking for barbeque.
Bobbee O's popped up on our app so my husband and I tried it. It was so good we've now...",5,6/21/2019 7:08
h4GIdwfCp0Zzf46q33UWEQ,yF5HbUCMD3vB_Ueyi5OztA,"Well Bobbee, 3 strikes and you're out.  You can read my other reviews and you can't say I haven't given Bobbee O's a fair chance.  I was hoping my previous...",1,11/1/2019 9:47
h4GIdwfCp0Zzf46q33UWEQ,bbl29m-TbQLeTqNxZOvkJA,Good Customer service in this establishment is declining and becoming a thing of the past. It's very unfortunate because this place is in a perfect area for...,2,9/25/2019 14:33
jeVA5jD1hvloJLA1xPbocA,BbUsgpZSZqlASA-cI_Ka5w,Middle of the road place to eat. Good service. Simple food. It was good and reasonably priced. Nothing fancy just good !,3,10/25/2019 18:27
jeVA5jD1hvloJLA1xPbocA,9Une5LKTGCbPAl02uymE3Q,"I had a coupon for a turkey dinner that I didn't want to waste, so we went to Bob Evans one weeknight for dinner. I like the relaxed atmosphere of Bob...",3,9/29/2019 17:55
jeVA5jD1hvloJLA1xPbocA,l4Fl5O99R_w3FWCrf6B_3w,Terrible!  We use to come to Bob Evans often but stopped due to how slow service was.  Today we decided to give it a try.  Two hours and they have not...,1,11/3/2019 8:25
hO2C3mGpK2lqZ2c2JltQSA,fJICJXoVMew--VHeZFv21A,"I love subway, but its hard to find a good one that is not counting the ingredients in their head.  The prices also went up at this location.  At this...",1,8/15/2019 10:40
hO2C3mGpK2lqZ2c2JltQSA,w3sYPnLMDWr5nfcPpMvsFw,"Stopped by at 6:20 on a Friday evening and the lights were out, door locked, drink machine was running (could see the pink lemonade gurgling in the...",1,8/30/2019 15:27
hO2C3mGpK2lqZ2c2JltQSA,yKD8IprLYyCgSAPwft3Qqg,It says that they are open but when you come there they are closed nd I'm sick of wasting my time coming there to just find it's closed. I recommend...,1,9/29/2019 10:17
3APfiTxoXC3wIveJkoei1Q,q6dmAzHP0fkEM8tbuy6BAg,This place is great. The service was outstanding as soon as we walked in. They always asked how the food was and if there was anything they could do for us....,5,11/8/2019 17:13
3APfiTxoXC3wIveJkoei1Q,G4TV55BwqslWwTdk0YdcJQ,"Well I was really hoping for a Pat or Genoa Cheese Steak, but that was wishful thinking! 
It was just ok but the bread seemed very fresh!
I like it but...",3,6/6/2019 11:35
3APfiTxoXC3wIveJkoei1Q,rhoTQigYKvevg5DO0XSPlw,"Best cheesesteak I have had in a long time.  Came out piping hot which is bonus these days.  

Very friendly staff and clean dining room with plenty of...",5,5/3/2019 18:33
ZBE-H_aUlicix_9vUGQPIQ,mA4XZ0SsO-P3MJC-ERtvbw,Service was good; food was average.  The menu seemed to have changed recently and the server confirmed this.  The majority of the menu items are bar foods...,3,9/26/2019 15:51
ZBE-H_aUlicix_9vUGQPIQ,#NAME?,"I was with a group and had to pre order so I did my research and I settled on the skirt steak, medium rare. When we arrived, the service was good. When the...",1,4/24/2019 14:42
ZBE-H_aUlicix_9vUGQPIQ,fdnWGzH-PS04_VPPJetWAA,"Late date night eating

It was cold outside but we managed go find a place to sit not under fans. Server was nice and gave good recommendations. They have a...",4,11/15/2018 10:00
xRlxQg13oVBhGKXyp3v_uA,_HGb2dApY-to2ZdYA-yWSQ,"The Chocolate Cake is FANTASTIC!!!!!! The owner is super nice and friendly, the toffee coconut cookies are my favorite and now thanks to the chocolate cake...",5,6/19/2019 13:09
xRlxQg13oVBhGKXyp3v_uA,INqIkFGQKcq2SjTJ-LGsbQ,"Beyond bad. This place should go ahead and shut down. I got a piece of coconut cake that had definitely spoiled. It was dry, hard, and horrid tasting. Don't...",1,11/19/2019 11:43
xRlxQg13oVBhGKXyp3v_uA,sHEQp0a3wPy_38NtkVElMQ,"This was the worst cupcake I have ever had. It was cold, dry and hard as a meteorite. Is that what makes it cosmic??!  It was horrendous",1,11/19/2019 11:35
h9pl164llZwUv9bylqx2Xw,FvTecuZtdirn-Wx2FGMqYA,The food was fresh the staff was nice on a Sunday night 09/22 I enjoyed their company since the place was empty. But the ladies were really nice great...,5,9/22/2019 16:52
h9pl164llZwUv9bylqx2Xw,SO7r4XergkbgHMAJ71aBCQ,"So far, not so good. 

I am a STRONG Waffle House fan, but already I have my doubts.   The cook seems to be alone.. the waitress is sleeping in her car...",1,9/24/2019 3:37
h9pl164llZwUv9bylqx2Xw,tjqgpO14g4hOGWJLLA1CvA,"No waffles or hash browns for me as my keto diet says no. But there's still plenty to eat at the Waffle House and that includes their fiesta omelet.

When I...",3,4/20/2019 19:35
nBdK0HffCWytShx2fQL3dg,xLlAoSbg9YDMpz78dNcPpA,This station cheated me.. I pressed for regular and they charged me for super.. My gas was to be 2.25 a gallon instead I paid 2.95 a gallon and still have...,1,2/20/2019 15:02
nBdK0HffCWytShx2fQL3dg,awgtw2G-dGV5mt9jduTNTQ,I started coming to  this location  because  they had cheaper  bags of  ice than the BP station at Smith's  Corners. I kept  coming back because  of  the...,5,7/26/2016 11:41
8jgeq1g94jJoZNktsMSruA,lVUGlQthDO6E8Ph38hlLxg,Okay.  I totally understand some of the reviews.  One thing I only recently figured out from Online ordering is that there is an option you have to pick to...,4,11/12/2019 8:55
8jgeq1g94jJoZNktsMSruA,ZNSBnsBgj8wnHFlKNDOhXQ,"This is the freaking worst restaurant delivery ever!!!!!!!!!!!
I just called 9 times and they hung up every single time.  Literally picked up the phone and...",1,11/12/2019 16:33
8jgeq1g94jJoZNktsMSruA,CaD0JnntAgbQiy0uVnqNrg,"Oh look, it's another case of ""can't be that bad.""  Well, it is.  Customer service is horrible and delivery time was 20 minutes past quoted time.

This...",1,10/5/2019 13:33
1AAdKv94vJNpQGGUpldOpA,h7LbpWdTjm-PFyOpVaACQw,I've never been to a Captain D's before so I knew I would be walking into an unknown.  I was in the mood for seafood but didn't want to pay outrageous...,2,3/2/2019 18:08
1AAdKv94vJNpQGGUpldOpA,xT94kPOA4__GQVtH6aYQag,"Toss up between a 2 and a 3 but in the end, service pulled it down to a 2.

Went to a Yelp Elite event earlier in the evening and due to being held up at...",3,8/30/2017 19:52
1AAdKv94vJNpQGGUpldOpA,X4Djr8D_FXYE7iBFwV7KkA,"Visited on a Saturday evening for dinner.  Exterior of building and menu needs a renovation.  
Health Grade: 90.0
Used drive thru: typical wait at a...",4,1/28/2017 19:25
ZGKbFo_kqi-0NmCUsEpppg,9p4XtrTIv-_idaf9RDgFtQ,"Fast service, good selection of the basics. Friendly staff. A good place to get in and out quickly without the wait like some other busier gas stations around.",4,7/5/2018 3:16
_V4CzzA7Z9h4qyLIdG-KUg,dK0cQ0JYZwoB8SY7KAzVbA,"I've had some pretty bad customer service here before, but now you guys are pulling out shotguns and shooting at customers?  What the hell?

I cruise by...",1,6/24/2018 9:46
_V4CzzA7Z9h4qyLIdG-KUg,NGyY_a_D7Jvr2sMM7R7xkw,"This wendys is so nasty. The floor is sticky, there is long hair starnds on the pop machine and its disgusting.  The service line floor is littered with...",5,2/17/2019 14:31
_V4CzzA7Z9h4qyLIdG-KUg,jBzT7BH1232Hha00qFmOIA,After waiting for 25 minutes in the drive thru- and getting my food- I reach in the bag for a fry and it's freaking COLD!!!! The lobby is closed and at...,2,6/15/2019 17:49
2Ow-hFjuUJNrOJelKjfj6w,zzbNIpF9aVeOyP1QJpVH1A,Really great customer service!  I always have a complicated order at Taco Bell and they've gotten it correct every time! Everything was fresh and fast along...,5,11/13/2019 10:00
2Ow-hFjuUJNrOJelKjfj6w,7dz_rszMxgPW-Oh85--Dcg,Food was pretty good. Except the cold fries. I brought the fries back to the counter and asked for hot fries after explaining to the uninterested employee...,3,6/23/2019 9:38
2Ow-hFjuUJNrOJelKjfj6w,avMsvOC4IoJAMy4AxS1AHA,"After deciding to go to TacoBell for get a quick meal,I went inside only to find that the venue was a repulsive muddle(as I remembered it before the place...",2,8/26/2018 17:16
f1-1dFFM8MvdDmlajjyaCg,r3LRP5AgyY9MpYi7rEuong,"I enjoy Papa Johns, but this store's customer service is severely lacking. Prime example:
I just ordered a pizza and realized I accidentally sent it to the...",1,8/30/2019 18:03
f1-1dFFM8MvdDmlajjyaCg,IT3Ss7Uh_NTcaJgirfqS_w,I have been ordering from this Papa Johns for about a year now. I have always had an issue with topping distribution and the fact my pizza is almost never...,1,7/27/2019 10:39
f1-1dFFM8MvdDmlajjyaCg,-4KmlINHeY1fJgNmiIb0dQ,This experience was probably the worse one by far. I call to place my order. I speak to Jaliviah who no only ask me to repeat my number three times. Doesn't...,1,8/31/2017 17:23
Whgv09ClXXsjNTgjFl4XUw,nlWBQCLVVSv5OnyHe2m8bg,"This has quickly become our favorite place for fried seafood.  The quality and quantity is amazing, and the prices are reasonable.  The daily specials add...",5,11/16/2019 16:37
Whgv09ClXXsjNTgjFl4XUw,fWdXo-IVhpaX2x8ZeFAiJQ,So I'm an Asheville native so I might be bias however the fried crab legs are what will keep your going back. I have been a few times trying things like the...,4,9/28/2019 19:29
Whgv09ClXXsjNTgjFl4XUw,3dvlGM9K8l21RqLriDps8w,"I wanted seafood, so after work I said in the lot until I found a place to go. Steam it up came up with good reviews, close to home, we have a winner! I...",4,8/28/2019 17:09
q4yVMi8T1Qr2ZnR6stXPlQ,ULHqv3nVuNMKV8Qu9-y1KQ,The park is wonderful. t's a good family park for kids they have water area that they can play in some trails and Disc football. Should try it out and see...,4,7/11/2019 13:16
q4yVMi8T1Qr2ZnR6stXPlQ,BTiuzqyFdeC8SiM71I_5ZA,"This park is absolutely amazing! 


Good size parking lot. 

5-12 year old Playground area. 
Shelter with many tables. 
  Plenty of sidewalk room for...",5,2/19/2017 11:51
q4yVMi8T1Qr2ZnR6stXPlQ,4fcYW2WZBht8u7eA5MbL_Q,"Nevin Park is so much more than just a park. It is a terrific place to bring your family.

I was very surprised by all the features of the park. They have...",4,7/16/2014 4:26
B3H60GaBic12F4VLBi7-9A,GnsRy3LAu_TKOC_jkg4f7w,"I've eaten here before and the food was good, but  yesterday the bbq ribs were not fresh and funky smelling, pork foo yung was only 2 patties and Franken...",1,8/29/2019 16:58
B3H60GaBic12F4VLBi7-9A,IlLZa_MRWHTK-FYt-zqvwA,"There are not a ton of restaurants in this immediate vicinity, but for Chinese, this place is very good.  Taking out is better than eating in (you get...",5,5/3/2019 7:17
B3H60GaBic12F4VLBi7-9A,crSpGxvFeSaUVnkhBm1wpw,"I only enjoy their fried chicken wings. The honey wings are my preference, their plain wings are good too. Fast, not friendly, service at a good price, but...",2,9/30/2018 13:50
LUnlSLV2wMJM0-svcfHCTw,5vA4LFV8M28qJRNHXia4zQ,"Still the worst subway ever.  Can't believe I went back again.  2 people in front of me and 3 employees on the clock and still took 20 mins.

For some...",1,6/6/2017 15:06
LUnlSLV2wMJM0-svcfHCTw,bkSMlbqyqtircUuiP-fAnA,"I so want this location to be great but every time I'm here I'm so disappointed. 

I've been coming here for almost 2yrs only because they are close to my...",2,7/24/2017 7:28
LUnlSLV2wMJM0-svcfHCTw,WJn9hMIcB8pAnUuXpCvM2g,"Every time I'm in this store I'm pleased with the service and the quality of food, store is always clean employees are friendly and the food is always very...",5,1/8/2018 12:51
MfmBd9C7tUfOkGu2eJpK2w,GdT2Sz1k8T4EeT8h8edYNg,"First Time Visit today but definitely not going to be the last.

I've wanted to try this restaurant for a number or years but finally got around to trying...",5,8/24/2019 18:44
MfmBd9C7tUfOkGu2eJpK2w,a5CdHfvnI3OAJy3w3YV43Q,"If you want that COUNTRY HOME cooking, sunflower is the place for you!! I remember coming on Sunday's when I first moved to Charlotte, but they changed...",5,10/19/2019 5:14
MfmBd9C7tUfOkGu2eJpK2w,qncJ30dxbZFK60bj6kcghQ,Where has this place been?!! A coworker recommended this place for lunch and I'm so glad he did. Several of us got in just before the lunch rush and trust...,5,9/7/2019 11:16
VbmX9WA1gGA5hJS-5EdwNw,kb9B_gD5GPQ1ajwUj5d1oQ,"Our server was very friendly, she also makes the best Snoballs . I have visited others but her flavoring and Sno Always tops the others!",4,5/16/2019 17:41
VbmX9WA1gGA5hJS-5EdwNw,Ka2m5CulJGwYLVaY9m4gLQ,I like Pelican. We enjoyed our experience! The snowcones were refreshing and they have much variety. They even had dye free flavors! They are inexpensive as...,5,4/30/2018 19:35
VbmX9WA1gGA5hJS-5EdwNw,_-diWMABXn0O7fOKf9eY3g,"This place is AWESOME TIMES INFINITY!!! The flavors and pricing are DELICIOUS! They've recently created new flavors, so therefore the choices are endless. I...",5,8/20/2017 15:10
JzsyGtlPsEuPTndUMLph0g,TtG6qTnCfBaHzFgstGYAiA,This is probably one of the best hotdogs we've ever ate from a Vendor. All the ingredients were different from what I'm used to but I cannot explain the...,5,11/9/2019 11:48
JzsyGtlPsEuPTndUMLph0g,yzC8GC4DcgEiaRtWHWqlLA,Maurice is always incredibly nice. His food is always fresh and drinks are always super cold. I personally love the half smokes. If you're looking for fast...,5,10/13/2019 13:51
JzsyGtlPsEuPTndUMLph0g,sB0tV733cm_EVUdaTcgBZw,"I ate everything way too fast to take a picture. But I got the combo w/ 2 hot dogs all the way, a drink, & chips. The dogs were DE-LICIOUS!! I also got the...",5,9/21/2019 18:16
